Bookmark
Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Query%20Builder%20for%20Traffic%20Counts%20(1985%20-%20Last%20Calendar%20Year)

ParkName,UnitCode,ParkType,Region,TrafficCounter,Year,Month,TrafficCount,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionType,TrafficCountTotal,YearTotal,TrafficCountTotal
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1989,10,"15,141",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1989,"165,980"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1989,11,"7,530",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1989,"165,980"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1989,12,"5,334",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT BIG TREE,1989,"165,980"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1985,1,250,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1985,"30,714"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1985,2,69,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1985,"30,714"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1985,3,224,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1985,"30,714"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1985,4,486,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1985,"30,714"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1985,5,"3,267",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1985,"30,714"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1985,6,"4,341",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1985,"30,714"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1985,7,"7,832",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1985,"30,714"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1985,8,"10,123",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1985,"30,714"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1985,9,"2,876",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1985,"30,714"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1985,10,0,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1985,"30,714"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1985,11,889,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1985,"30,714"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1985,12,357,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1985,"30,714"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1986,1,457,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1986,"44,128"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1986,2,200,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1986,"44,128"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1986,3,378,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1986,"44,128"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1986,4,522,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1986,"44,128"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1986,5,"3,859",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1986,"44,128"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1986,6,"4,581",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1986,"44,128"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1986,7,"8,163",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1986,"44,128"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1986,8,"9,023",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1986,"44,128"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1986,9,"6,342",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1986,"44,128"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1986,10,"5,987",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1986,"44,128"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1986,11,"4,199",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1986,"44,128"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1986,12,417,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1986,"44,128"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1987,1,480,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1987,"39,471"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1987,2,421,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1987,"39,471"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1987,3,442,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1987,"39,471"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1987,4,548,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1987,"39,471"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1987,5,"4,577",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1987,"39,471"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1987,6,"4,291",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1987,"39,471"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1987,7,"8,979",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1987,"39,471"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1987,8,"9,474",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1987,"39,471"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1987,9,"2,752",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1987,"39,471"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1987,10,"3,073",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1987,"39,471"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1987,11,"4,234",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1987,"39,471"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1987,12,200,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1987,"39,471"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1988,1,359,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1988,"21,619"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1988,2,442,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1988,"21,619"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1988,3,488,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1988,"21,619"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1988,4,575,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1988,"21,619"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1988,5,"3,934",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1988,"21,619"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1988,6,"3,220",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1988,"21,619"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1988,7,"3,662",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1988,"21,619"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1988,8,"3,114",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1988,"21,619"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1988,9,"2,244",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1988,"21,619"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1988,10,"1,984",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1988,"21,619"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1988,11,"1,147",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1988,"21,619"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1988,12,450,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1988,"21,619"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1989,1,326,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1989,"22,783"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1989,2,323,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1989,"22,783"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1989,3,536,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1989,"22,783"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1989,4,"3,315",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1989,"22,783"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1989,5,"3,400",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1989,"22,783"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1989,6,"3,137",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1989,"22,783"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1989,7,"2,734",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1989,"22,783"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1989,8,"4,020",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1989,"22,783"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1989,9,"2,346",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1989,"22,783"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1989,10,"1,470",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1989,"22,783"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1989,11,607,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1989,"22,783"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1989,12,569,Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT HETCH HETCHY,1989,"22,783"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1985,1,"13,849",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1985,"335,307"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1985,2,"13,833",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1985,"335,307"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1985,3,"15,849",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1985,"335,307"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1985,4,"22,651",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1985,"335,307"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1985,5,"36,111",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1985,"335,307"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1985,6,"43,743",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1985,"335,307"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1985,7,"49,245",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1985,"335,307"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1985,8,"53,278",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1985,"335,307"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1985,9,"34,445",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1985,"335,307"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1985,10,"26,159",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1985,"335,307"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1985,11,"12,573",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1985,"335,307"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1985,12,"13,571",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1985,"335,307"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1986,1,"13,785",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1986,"296,084"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1986,2,"10,867",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1986,"296,084"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1986,3,"15,905",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1986,"296,084"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1986,4,"17,798",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1986,"296,084"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1986,5,"31,773",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1986,"296,084"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1986,6,"36,019",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1986,"296,084"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1986,7,"41,922",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1986,"296,084"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1986,8,"45,569",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1986,"296,084"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1986,9,"28,342",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1986,"296,084"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1986,10,"24,058",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1986,"296,084"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1986,11,"17,722",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1986,"296,084"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1986,12,"12,324",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1986,"296,084"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1987,1,"13,759",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1987,"312,492"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1987,2,"13,888",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1987,"312,492"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1987,3,"13,190",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1987,"312,492"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1987,4,"23,545",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1987,"312,492"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1987,5,"34,671",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1987,"312,492"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1987,6,"40,886",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1987,"312,492"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1987,7,"44,660",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1987,"312,492"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1987,8,"45,808",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1987,"312,492"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1987,9,"29,833",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1987,"312,492"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1987,10,"24,398",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1987,"312,492"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1987,11,"15,652",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1987,"312,492"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1987,12,"12,202",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1987,"312,492"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1988,1,"14,751",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1988,"342,425"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1988,2,"15,320",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1988,"342,425"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1988,3,"19,480",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1988,"342,425"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1988,4,"21,968",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1988,"342,425"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1988,5,"37,389",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1988,"342,425"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1988,6,"40,673",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1988,"342,425"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1988,7,"49,849",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1988,"342,425"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1988,8,"48,315",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1988,"342,425"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1988,9,"35,096",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1988,"342,425"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1988,10,"27,322",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1988,"342,425"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1988,11,"17,328",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1988,"342,425"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1988,12,"14,934",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1988,"342,425"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1989,1,"16,447",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1989,"369,620"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1989,2,"14,430",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1989,"369,620"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1989,3,"19,949",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1989,"369,620"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1989,4,"25,217",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1989,"369,620"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1989,5,"40,560",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1989,"369,620"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1989,6,"44,681",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1989,"369,620"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1989,7,"52,628",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1989,"369,620"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1989,8,"50,941",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1989,"369,620"
Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1989,9,"38,014",Yosemite NP,YOSE,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH ENTRANCE,1989,"369,620"
