,ParkName,UnitCode,ParkType,Year,Month,TrafficCount,CountLocation,latitude,longitude,TrafficCountDay,CountID
153681,Cuyahoga Valley NP,CUVA,National Park,2018,5,1079,EVERETT BRIDGE,41.204077000000005,-81.58347309999999,34.80645161,133
153682,Cuyahoga Valley NP,CUVA,National Park,2018,6,891,EVERETT BRIDGE,41.204077000000005,-81.58347309999999,29.7,133
153683,Cuyahoga Valley NP,CUVA,National Park,2018,7,958,EVERETT BRIDGE,41.204077000000005,-81.58347309999999,30.90322581,133
153684,Cuyahoga Valley NP,CUVA,National Park,2018,8,1045,EVERETT BRIDGE,41.204077000000005,-81.58347309999999,33.70967742,133
153685,Cuyahoga Valley NP,CUVA,National Park,2018,9,1108,EVERETT BRIDGE,41.204077000000005,-81.58347309999999,36.93333333,133
153686,Cuyahoga Valley NP,CUVA,National Park,2018,10,906,EVERETT BRIDGE,41.204077000000005,-81.58347309999999,29.22580645,133
153687,Cuyahoga Valley NP,CUVA,National Park,2018,11,744,EVERETT BRIDGE,41.204077000000005,-81.58347309999999,24.8,133
153688,Cuyahoga Valley NP,CUVA,National Park,2018,12,713,EVERETT BRIDGE,41.204077000000005,-81.58347309999999,23.0,133
153737,Cuyahoga Valley NP,CUVA,National Park,2018,1,1548,FRAZEE HOUSE,41.352652,-81.59262659999999,49.93548387,134
153738,Cuyahoga Valley NP,CUVA,National Park,2018,2,1682,FRAZEE HOUSE,41.352652,-81.59262659999999,60.07142857,134
153739,Cuyahoga Valley NP,CUVA,National Park,2018,3,2025,FRAZEE HOUSE,41.352652,-81.59262659999999,65.32258065,134
153740,Cuyahoga Valley NP,CUVA,National Park,2018,4,2725,FRAZEE HOUSE,41.352652,-81.59262659999999,90.83333333,134
153741,Cuyahoga Valley NP,CUVA,National Park,2018,5,5445,FRAZEE HOUSE,41.352652,-81.59262659999999,175.6451613,134
153742,Cuyahoga Valley NP,CUVA,National Park,2018,6,5525,FRAZEE HOUSE,41.352652,-81.59262659999999,184.16666669999998,134
153743,Cuyahoga Valley NP,CUVA,National Park,2018,7,6797,FRAZEE HOUSE,41.352652,-81.59262659999999,219.2580645,134
153744,Cuyahoga Valley NP,CUVA,National Park,2018,8,5304,FRAZEE HOUSE,41.352652,-81.59262659999999,171.0967742,134
153745,Cuyahoga Valley NP,CUVA,National Park,2018,9,4782,FRAZEE HOUSE,41.352652,-81.59262659999999,159.4,134
153746,Cuyahoga Valley NP,CUVA,National Park,2018,10,4189,FRAZEE HOUSE,41.352652,-81.59262659999999,135.1290323,134
153747,Cuyahoga Valley NP,CUVA,National Park,2018,11,2442,FRAZEE HOUSE,41.352652,-81.59262659999999,81.4,134
153748,Cuyahoga Valley NP,CUVA,National Park,2018,12,1032,FRAZEE HOUSE,41.352652,-81.59262659999999,33.29032258,134
153797,Cuyahoga Valley NP,CUVA,National Park,2018,1,915,HAPPY DAYS SOUTH,41.23026420000001,-81.5087083,29.51612903,135
153798,Cuyahoga Valley NP,CUVA,National Park,2018,2,919,HAPPY DAYS SOUTH,41.23026420000001,-81.5087083,32.82142857,135
153799,Cuyahoga Valley NP,CUVA,National Park,2018,3,1027,HAPPY DAYS SOUTH,41.23026420000001,-81.5087083,33.12903226,135
153800,Cuyahoga Valley NP,CUVA,National Park,2018,4,1160,HAPPY DAYS SOUTH,41.23026420000001,-81.5087083,38.66666667,135
153801,Cuyahoga Valley NP,CUVA,National Park,2018,5,1375,HAPPY DAYS SOUTH,41.23026420000001,-81.5087083,44.35483871,135
153802,Cuyahoga Valley NP,CUVA,National Park,2018,6,1344,HAPPY DAYS SOUTH,41.23026420000001,-81.5087083,44.8,135
153803,Cuyahoga Valley NP,CUVA,National Park,2018,7,1480,HAPPY DAYS SOUTH,41.23026420000001,-81.5087083,47.74193548,135
153804,Cuyahoga Valley NP,CUVA,National Park,2018,8,1435,HAPPY DAYS SOUTH,41.23026420000001,-81.5087083,46.29032258,135
153805,Cuyahoga Valley NP,CUVA,National Park,2018,9,1221,HAPPY DAYS SOUTH,41.23026420000001,-81.5087083,40.7,135
153806,Cuyahoga Valley NP,CUVA,National Park,2018,10,1310,HAPPY DAYS SOUTH,41.23026420000001,-81.5087083,42.25806452,135
153807,Cuyahoga Valley NP,CUVA,National Park,2018,11,1010,HAPPY DAYS SOUTH,41.23026420000001,-81.5087083,33.66666667,135
153808,Cuyahoga Valley NP,CUVA,National Park,2018,12,943,HAPPY DAYS SOUTH,41.23026420000001,-81.5087083,30.41935484,135
153857,Cuyahoga Valley NP,CUVA,National Park,2018,1,576,HIKE AND BIKE TRAILHEAD,41.2808248,-81.567812,18.58064516,136
153858,Cuyahoga Valley NP,CUVA,National Park,2018,2,407,HIKE AND BIKE TRAILHEAD,41.2808248,-81.567812,14.53571429,136
153859,Cuyahoga Valley NP,CUVA,National Park,2018,3,637,HIKE AND BIKE TRAILHEAD,41.2808248,-81.567812,20.548387100000003,136
153860,Cuyahoga Valley NP,CUVA,National Park,2018,4,579,HIKE AND BIKE TRAILHEAD,41.2808248,-81.567812,19.3,136
153861,Cuyahoga Valley NP,CUVA,National Park,2018,5,1031,HIKE AND BIKE TRAILHEAD,41.2808248,-81.567812,33.25806452,136
153862,Cuyahoga Valley NP,CUVA,National Park,2018,6,977,HIKE AND BIKE TRAILHEAD,41.2808248,-81.567812,32.56666667,136
153863,Cuyahoga Valley NP,CUVA,National Park,2018,7,1116,HIKE AND BIKE TRAILHEAD,41.2808248,-81.567812,36.0,136
153864,Cuyahoga Valley NP,CUVA,National Park,2018,8,950,HIKE AND BIKE TRAILHEAD,41.2808248,-81.567812,30.64516129,136
153865,Cuyahoga Valley NP,CUVA,National Park,2018,9,1003,HIKE AND BIKE TRAILHEAD,41.2808248,-81.567812,33.43333333,136
153866,Cuyahoga Valley NP,CUVA,National Park,2018,10,966,HIKE AND BIKE TRAILHEAD,41.2808248,-81.567812,31.16129032,136
153867,Cuyahoga Valley NP,CUVA,National Park,2018,11,675,HIKE AND BIKE TRAILHEAD,41.2808248,-81.567812,22.5,136
153868,Cuyahoga Valley NP,CUVA,National Park,2018,12,532,HIKE AND BIKE TRAILHEAD,41.2808248,-81.567812,17.16129032,136
153917,Cuyahoga Valley NP,CUVA,National Park,2018,1,886,HORSESHOE POND,41.23466,-81.5683681,28.58064516,137
153918,Cuyahoga Valley NP,CUVA,National Park,2018,2,676,HORSESHOE POND,41.23466,-81.5683681,24.14285714,137
153919,Cuyahoga Valley NP,CUVA,National Park,2018,3,865,HORSESHOE POND,41.23466,-81.5683681,27.90322581,137
153920,Cuyahoga Valley NP,CUVA,National Park,2018,4,810,HORSESHOE POND,41.23466,-81.5683681,27.0,137
153921,Cuyahoga Valley NP,CUVA,National Park,2018,5,910,HORSESHOE POND,41.23466,-81.5683681,29.35483871,137
153922,Cuyahoga Valley NP,CUVA,National Park,2018,6,978,HORSESHOE POND,41.23466,-81.5683681,32.6,137
153923,Cuyahoga Valley NP,CUVA,National Park,2018,7,1084,HORSESHOE POND,41.23466,-81.5683681,34.96774194,137
153924,Cuyahoga Valley NP,CUVA,National Park,2018,8,978,HORSESHOE POND,41.23466,-81.5683681,31.548387100000003,137
153925,Cuyahoga Valley NP,CUVA,National Park,2018,9,1120,HORSESHOE POND,41.23466,-81.5683681,37.33333333,137
153926,Cuyahoga Valley NP,CUVA,National Park,2018,10,1333,HORSESHOE POND,41.23466,-81.5683681,43.0,137
153927,Cuyahoga Valley NP,CUVA,National Park,2018,11,726,HORSESHOE POND,41.23466,-81.5683681,24.2,137
153928,Cuyahoga Valley NP,CUVA,National Park,2018,12,1075,HORSESHOE POND,41.23466,-81.5683681,34.67741935,137
153977,Cuyahoga Valley NP,CUVA,National Park,2018,1,941,INDIGO LAKE,41.1931157,-81.5812349,30.35483871,138
153978,Cuyahoga Valley NP,CUVA,National Park,2018,2,943,INDIGO LAKE,41.1931157,-81.5812349,33.67857143,138
153979,Cuyahoga Valley NP,CUVA,National Park,2018,3,979,INDIGO LAKE,41.1931157,-81.5812349,31.58064516,138
153980,Cuyahoga Valley NP,CUVA,National Park,2018,4,1023,INDIGO LAKE,41.1931157,-81.5812349,34.1,138
153981,Cuyahoga Valley NP,CUVA,National Park,2018,5,1094,INDIGO LAKE,41.1931157,-81.5812349,35.29032258,138
153982,Cuyahoga Valley NP,CUVA,National Park,2018,6,1084,INDIGO LAKE,41.1931157,-81.5812349,36.13333333,138
153983,Cuyahoga Valley NP,CUVA,National Park,2018,7,1129,INDIGO LAKE,41.1931157,-81.5812349,36.41935484,138
153984,Cuyahoga Valley NP,CUVA,National Park,2018,8,1114,INDIGO LAKE,41.1931157,-81.5812349,35.93548387,138
153985,Cuyahoga Valley NP,CUVA,National Park,2018,9,1043,INDIGO LAKE,41.1931157,-81.5812349,34.76666667,138
153986,Cuyahoga Valley NP,CUVA,National Park,2018,10,1073,INDIGO LAKE,41.1931157,-81.5812349,34.61290323,138
153987,Cuyahoga Valley NP,CUVA,National Park,2018,11,973,INDIGO LAKE,41.1931157,-81.5812349,32.43333333,138
153988,Cuyahoga Valley NP,CUVA,National Park,2018,12,951,INDIGO LAKE,41.1931157,-81.5812349,30.67741935,138
154037,Cuyahoga Valley NP,CUVA,National Park,2018,1,294,LITTLE MEADOWS,41.2093472,-81.5266505,9.483870968,139
154038,Cuyahoga Valley NP,CUVA,National Park,2018,2,183,LITTLE MEADOWS,41.2093472,-81.5266505,6.535714286,139
154039,Cuyahoga Valley NP,CUVA,National Park,2018,3,354,LITTLE MEADOWS,41.2093472,-81.5266505,11.41935484,139
154040,Cuyahoga Valley NP,CUVA,National Park,2018,4,771,LITTLE MEADOWS,41.2093472,-81.5266505,25.7,139
154041,Cuyahoga Valley NP,CUVA,National Park,2018,5,928,LITTLE MEADOWS,41.2093472,-81.5266505,29.93548387,139
154042,Cuyahoga Valley NP,CUVA,National Park,2018,6,1103,LITTLE MEADOWS,41.2093472,-81.5266505,36.76666667,139
154043,Cuyahoga Valley NP,CUVA,National Park,2018,7,802,LITTLE MEADOWS,41.2093472,-81.5266505,25.87096774,139
154044,Cuyahoga Valley NP,CUVA,National Park,2018,8,802,LITTLE MEADOWS,41.2093472,-81.5266505,25.87096774,139
154045,Cuyahoga Valley NP,CUVA,National Park,2018,9,135,LITTLE MEADOWS,41.2093472,-81.5266505,4.5,139
154046,Cuyahoga Valley NP,CUVA,National Park,2018,10,1222,LITTLE MEADOWS,41.2093472,-81.5266505,39.41935484,139
154047,Cuyahoga Valley NP,CUVA,National Park,2018,11,598,LITTLE MEADOWS,41.2093472,-81.5266505,19.93333333,139
154048,Cuyahoga Valley NP,CUVA,National Park,2018,12,314,LITTLE MEADOWS,41.2093472,-81.5266505,10.12903226,139
154097,Cuyahoga Valley NP,CUVA,National Park,2018,1,172,PINE LANE,41.239211600000004,-81.538217,5.548387097000001,140
154098,Cuyahoga Valley NP,CUVA,National Park,2018,2,209,PINE LANE,41.239211600000004,-81.538217,7.464285714,140
154099,Cuyahoga Valley NP,CUVA,National Park,2018,3,312,PINE LANE,41.239211600000004,-81.538217,10.06451613,140
154100,Cuyahoga Valley NP,CUVA,National Park,2018,4,233,PINE LANE,41.239211600000004,-81.538217,7.766666667000001,140
154101,Cuyahoga Valley NP,CUVA,National Park,2018,5,365,PINE LANE,41.239211600000004,-81.538217,11.77419355,140
154102,Cuyahoga Valley NP,CUVA,National Park,2018,6,249,PINE LANE,41.239211600000004,-81.538217,8.3,140
154103,Cuyahoga Valley NP,CUVA,National Park,2018,7,1160,PINE LANE,41.239211600000004,-81.538217,37.41935484,140
154104,Cuyahoga Valley NP,CUVA,National Park,2018,8,242,PINE LANE,41.239211600000004,-81.538217,7.806451612999999,140
154105,Cuyahoga Valley NP,CUVA,National Park,2018,9,271,PINE LANE,41.239211600000004,-81.538217,9.033333333,140
154106,Cuyahoga Valley NP,CUVA,National Park,2018,10,322,PINE LANE,41.239211600000004,-81.538217,10.38709677,140
154107,Cuyahoga Valley NP,CUVA,National Park,2018,11,298,PINE LANE,41.239211600000004,-81.538217,9.933333333,140
154108,Cuyahoga Valley NP,CUVA,National Park,2018,12,325,PINE LANE,41.239211600000004,-81.538217,10.48387097,140
154157,Cuyahoga Valley NP,CUVA,National Park,2018,1,568,STANFORD HOUSE,41.271144,-81.556851,18.32258065,141
154158,Cuyahoga Valley NP,CUVA,National Park,2018,2,317,STANFORD HOUSE,41.271144,-81.556851,11.32142857,141
154159,Cuyahoga Valley NP,CUVA,National Park,2018,3,652,STANFORD HOUSE,41.271144,-81.556851,21.03225806,141
154160,Cuyahoga Valley NP,CUVA,National Park,2018,4,1299,STANFORD HOUSE,41.271144,-81.556851,43.3,141
154161,Cuyahoga Valley NP,CUVA,National Park,2018,5,1469,STANFORD HOUSE,41.271144,-81.556851,47.38709677,141
154162,Cuyahoga Valley NP,CUVA,National Park,2018,6,1010,STANFORD HOUSE,41.271144,-81.556851,33.66666667,141
154163,Cuyahoga Valley NP,CUVA,National Park,2018,7,1174,STANFORD HOUSE,41.271144,-81.556851,37.87096774,141
154164,Cuyahoga Valley NP,CUVA,National Park,2018,8,1385,STANFORD HOUSE,41.271144,-81.556851,44.67741935,141
154165,Cuyahoga Valley NP,CUVA,National Park,2018,9,1538,STANFORD HOUSE,41.271144,-81.556851,51.26666667,141
154166,Cuyahoga Valley NP,CUVA,National Park,2018,10,1047,STANFORD HOUSE,41.271144,-81.556851,33.77419355,141
154167,Cuyahoga Valley NP,CUVA,National Park,2018,11,652,STANFORD HOUSE,41.271144,-81.556851,21.73333333,141
154168,Cuyahoga Valley NP,CUVA,National Park,2018,12,578,STANFORD HOUSE,41.271144,-81.556851,18.64516129,141
154217,Cuyahoga Valley NP,CUVA,National Park,2018,1,865,OCTAGON PARKING,41.224136200000004,-81.5105103,27.90322581,142
154218,Cuyahoga Valley NP,CUVA,National Park,2018,2,872,OCTAGON PARKING,41.224136200000004,-81.5105103,31.14285714,142
154219,Cuyahoga Valley NP,CUVA,National Park,2018,3,1035,OCTAGON PARKING,41.224136200000004,-81.5105103,33.38709677,142
154220,Cuyahoga Valley NP,CUVA,National Park,2018,4,1236,OCTAGON PARKING,41.224136200000004,-81.5105103,41.2,142
154221,Cuyahoga Valley NP,CUVA,National Park,2018,5,1562,OCTAGON PARKING,41.224136200000004,-81.5105103,50.38709677,142
154222,Cuyahoga Valley NP,CUVA,National Park,2018,6,1516,OCTAGON PARKING,41.224136200000004,-81.5105103,50.53333333,142
154223,Cuyahoga Valley NP,CUVA,National Park,2018,7,1721,OCTAGON PARKING,41.224136200000004,-81.5105103,55.51612903,142
154224,Cuyahoga Valley NP,CUVA,National Park,2018,8,1653,OCTAGON PARKING,41.224136200000004,-81.5105103,53.32258065,142
154225,Cuyahoga Valley NP,CUVA,National Park,2018,9,1329,OCTAGON PARKING,41.224136200000004,-81.5105103,44.3,142
154226,Cuyahoga Valley NP,CUVA,National Park,2018,10,1463,OCTAGON PARKING,41.224136200000004,-81.5105103,47.19354839,142
154227,Cuyahoga Valley NP,CUVA,National Park,2018,11,1009,OCTAGON PARKING,41.224136200000004,-81.5105103,33.63333333,142
154228,Cuyahoga Valley NP,CUVA,National Park,2018,12,908,OCTAGON PARKING,41.224136200000004,-81.5105103,29.29032258,142
154277,Cuyahoga Valley NP,CUVA,National Park,2018,1,1667,BOTZUM,41.1619999,-81.5751194,53.77419355,143
154278,Cuyahoga Valley NP,CUVA,National Park,2018,2,929,BOTZUM,41.1619999,-81.5751194,33.17857143,143
154279,Cuyahoga Valley NP,CUVA,National Park,2018,3,1911,BOTZUM,41.1619999,-81.5751194,61.64516129,143
154280,Cuyahoga Valley NP,CUVA,National Park,2018,4,3810,BOTZUM,41.1619999,-81.5751194,127.0,143
154281,Cuyahoga Valley NP,CUVA,National Park,2018,5,4307,BOTZUM,41.1619999,-81.5751194,138.9354839,143
154282,Cuyahoga Valley NP,CUVA,National Park,2018,6,2961,BOTZUM,41.1619999,-81.5751194,98.7,143
154283,Cuyahoga Valley NP,CUVA,National Park,2018,7,3442,BOTZUM,41.1619999,-81.5751194,111.0322581,143
154284,Cuyahoga Valley NP,CUVA,National Park,2018,8,4062,BOTZUM,41.1619999,-81.5751194,131.0322581,143
154285,Cuyahoga Valley NP,CUVA,National Park,2018,9,4511,BOTZUM,41.1619999,-81.5751194,150.3666667,143
154286,Cuyahoga Valley NP,CUVA,National Park,2018,10,3069,BOTZUM,41.1619999,-81.5751194,99.0,143
154287,Cuyahoga Valley NP,CUVA,National Park,2018,11,1912,BOTZUM,41.1619999,-81.5751194,63.73333333,143
154288,Cuyahoga Valley NP,CUVA,National Park,2018,12,1694,BOTZUM,41.1619999,-81.5751194,54.64516129,143
154337,Cuyahoga Valley NP,CUVA,National Park,2018,1,2397,BRANDYWINE,41.276850200000005,-81.5385462,77.32258065,144
154338,Cuyahoga Valley NP,CUVA,National Park,2018,2,2603,BRANDYWINE,41.276850200000005,-81.5385462,92.96428571,144
154339,Cuyahoga Valley NP,CUVA,National Park,2018,3,3135,BRANDYWINE,41.276850200000005,-81.5385462,101.12903229999999,144
154340,Cuyahoga Valley NP,CUVA,National Park,2018,4,4218,BRANDYWINE,41.276850200000005,-81.5385462,140.6,144
154341,Cuyahoga Valley NP,CUVA,National Park,2018,5,8429,BRANDYWINE,41.276850200000005,-81.5385462,271.9032258,144
154342,Cuyahoga Valley NP,CUVA,National Park,2018,6,8552,BRANDYWINE,41.276850200000005,-81.5385462,285.0666667,144
154343,Cuyahoga Valley NP,CUVA,National Park,2018,7,10522,BRANDYWINE,41.276850200000005,-81.5385462,339.4193548,144
154344,Cuyahoga Valley NP,CUVA,National Park,2018,8,8211,BRANDYWINE,41.276850200000005,-81.5385462,264.8709677,144
154345,Cuyahoga Valley NP,CUVA,National Park,2018,9,7402,BRANDYWINE,41.276850200000005,-81.5385462,246.7333333,144
154346,Cuyahoga Valley NP,CUVA,National Park,2018,10,6484,BRANDYWINE,41.276850200000005,-81.5385462,209.16129030000002,144
154347,Cuyahoga Valley NP,CUVA,National Park,2018,11,3780,BRANDYWINE,41.276850200000005,-81.5385462,126.0,144
154348,Cuyahoga Valley NP,CUVA,National Park,2018,12,1597,BRANDYWINE,41.276850200000005,-81.5385462,51.51612903,144
154397,Cuyahoga Valley NP,CUVA,National Park,2018,1,3918,CANAL VISITOR CENTER,41.3726108,-81.6130119,126.3870968,145
154398,Cuyahoga Valley NP,CUVA,National Park,2018,2,4581,CANAL VISITOR CENTER,41.3726108,-81.6130119,163.6071429,145
154399,Cuyahoga Valley NP,CUVA,National Park,2018,3,2536,CANAL VISITOR CENTER,41.3726108,-81.6130119,81.80645161,145
154400,Cuyahoga Valley NP,CUVA,National Park,2018,4,4658,CANAL VISITOR CENTER,41.3726108,-81.6130119,155.2666667,145
154401,Cuyahoga Valley NP,CUVA,National Park,2018,5,4658,CANAL VISITOR CENTER,41.3726108,-81.6130119,150.2580645,145
154402,Cuyahoga Valley NP,CUVA,National Park,2018,6,10124,CANAL VISITOR CENTER,41.3726108,-81.6130119,337.46666669999996,145
154403,Cuyahoga Valley NP,CUVA,National Park,2018,7,10655,CANAL VISITOR CENTER,41.3726108,-81.6130119,343.7096774,145
154404,Cuyahoga Valley NP,CUVA,National Park,2018,8,9729,CANAL VISITOR CENTER,41.3726108,-81.6130119,313.8387097,145
154405,Cuyahoga Valley NP,CUVA,National Park,2018,9,6316,CANAL VISITOR CENTER,41.3726108,-81.6130119,210.5333333,145
154406,Cuyahoga Valley NP,CUVA,National Park,2018,10,6279,CANAL VISITOR CENTER,41.3726108,-81.6130119,202.5483871,145
154407,Cuyahoga Valley NP,CUVA,National Park,2018,11,4612,CANAL VISITOR CENTER,41.3726108,-81.6130119,153.7333333,145
154408,Cuyahoga Valley NP,CUVA,National Park,2018,12,2947,CANAL VISITOR CENTER,41.3726108,-81.6130119,95.06451613,145
154457,Cuyahoga Valley NP,CUVA,National Park,2018,1,2870,HAPPY DAYS NORTH,41.23026420000001,-81.5087083,92.58064516,146
154458,Cuyahoga Valley NP,CUVA,National Park,2018,2,2027,HAPPY DAYS NORTH,41.23026420000001,-81.5087083,72.39285714,146
154459,Cuyahoga Valley NP,CUVA,National Park,2018,3,3177,HAPPY DAYS NORTH,41.23026420000001,-81.5087083,102.483871,146
154460,Cuyahoga Valley NP,CUVA,National Park,2018,4,2885,HAPPY DAYS NORTH,41.23026420000001,-81.5087083,96.16666667,146
154461,Cuyahoga Valley NP,CUVA,National Park,2018,5,5138,HAPPY DAYS NORTH,41.23026420000001,-81.5087083,165.7419355,146
154462,Cuyahoga Valley NP,CUVA,National Park,2018,6,4870,HAPPY DAYS NORTH,41.23026420000001,-81.5087083,162.33333330000002,146
154463,Cuyahoga Valley NP,CUVA,National Park,2018,7,5561,HAPPY DAYS NORTH,41.23026420000001,-81.5087083,179.38709680000002,146
154464,Cuyahoga Valley NP,CUVA,National Park,2018,8,4737,HAPPY DAYS NORTH,41.23026420000001,-81.5087083,152.80645159999997,146
154465,Cuyahoga Valley NP,CUVA,National Park,2018,9,5001,HAPPY DAYS NORTH,41.23026420000001,-81.5087083,166.7,146
154466,Cuyahoga Valley NP,CUVA,National Park,2018,10,4818,HAPPY DAYS NORTH,41.23026420000001,-81.5087083,155.4193548,146
154467,Cuyahoga Valley NP,CUVA,National Park,2018,11,3367,HAPPY DAYS NORTH,41.23026420000001,-81.5087083,112.23333329999998,146
154468,Cuyahoga Valley NP,CUVA,National Park,2018,12,2650,HAPPY DAYS NORTH,41.23026420000001,-81.5087083,85.48387097,146
154517,Cuyahoga Valley NP,CUVA,National Park,2018,1,666,HUNT FARM TRAILHEAD,41.200866299999994,-81.57199720000001,21.48387097,147
154518,Cuyahoga Valley NP,CUVA,National Park,2018,2,344,HUNT FARM TRAILHEAD,41.200866299999994,-81.57199720000001,12.28571429,147
154519,Cuyahoga Valley NP,CUVA,National Park,2018,3,633,HUNT FARM TRAILHEAD,41.200866299999994,-81.57199720000001,20.41935484,147
154520,Cuyahoga Valley NP,CUVA,National Park,2018,4,550,HUNT FARM TRAILHEAD,41.200866299999994,-81.57199720000001,18.33333333,147
154521,Cuyahoga Valley NP,CUVA,National Park,2018,5,702,HUNT FARM TRAILHEAD,41.200866299999994,-81.57199720000001,22.64516129,147
154522,Cuyahoga Valley NP,CUVA,National Park,2018,6,807,HUNT FARM TRAILHEAD,41.200866299999994,-81.57199720000001,26.9,147
154523,Cuyahoga Valley NP,CUVA,National Park,2018,7,968,HUNT FARM TRAILHEAD,41.200866299999994,-81.57199720000001,31.22580645,147
154524,Cuyahoga Valley NP,CUVA,National Park,2018,8,806,HUNT FARM TRAILHEAD,41.200866299999994,-81.57199720000001,26.0,147
154525,Cuyahoga Valley NP,CUVA,National Park,2018,9,1024,HUNT FARM TRAILHEAD,41.200866299999994,-81.57199720000001,34.13333333,147
154526,Cuyahoga Valley NP,CUVA,National Park,2018,10,1349,HUNT FARM TRAILHEAD,41.200866299999994,-81.57199720000001,43.51612903,147
